instance,window_id,n,k,p,method,start,end,optimizer_seed,penalty,optimizer_fun,optimizer_success,optimizer_message,P_feasible,P_optimal,P_near_optimal_5pct,expected_cost,optimal_cost,normalized_gap,best_sample_x,best_sample_cost,expected_feasible_cost_conditional
0,W1,5,2,2,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345978,,-0.3143420413816287,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3922199789372808,0.3922199789372808,-0.3143420413816287,-0.3482309453090251,0.11967669669982754,00101,-0.3482309453090251,
0,W1,5,2,2,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345778,,-0.322456260193531,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4984652125906256,0.4984652125906256,-0.322456260193531,-0.3482309453090251,0.09102180406038077,00101,-0.3482309453090251,
0,W1,5,2,2,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12346078,,-0.30939563132690107,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4467999247644222,0.4467999247644222,-0.30939563132690107,-0.3482309453090251,0.13714465662974595,00101,-0.3482309453090251,
0,W1,5,2,2,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12346078,,-0.24423434693647986,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.30615542395977124,0.30615542395977124,-0.24423434693647986,-0.3482309453090251,0.3672579493249213,00101,-0.3482309453090251,
0,W1,5,2,3,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345678,0.1,-0.23246472980414,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.5576380726947733,0.23367402114094749,0.23367402114094749,-0.28545638225139364,-0.3482309453090251,0.19878802107246862,00101,-0.3482309453090251,-0.2919400521459299
0,W1,5,2,3,QWOA Johnson,2025-02-24,2026-05-21,12345878,,-0.3118970640733106,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3357908165801696,0.3357908165801696,-0.3118970640733106,-0.3482309453090251,0.1283109921138199,00101,-0.3482309453090251,
0,W1,5,2,3,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345978,,-0.3120092601199324,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3273780471500203,0.3273780471500203,-0.3120092601199324,-0.3482309453090251,0.12791477828904568,00101,-0.3482309453090251,
0,W1,5,2,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.31847785495850467,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4074023687573365,0.4074023687573365,-0.31847785495850467,-0.3482309453090251,0.10507131116988479,00101,-0.3482309453090251,
0,W1,5,2,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345778,,-0.3168691149323405,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4495884660127916,0.4495884660127916,-0.3168691149323405,-0.3482309453090251,0.11075248317216013,00101,-0.3482309453090251,
0,W1,5,2,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.3193226335840919,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.49379490468147663,0.49379490468147663,-0.3193226335840919,-0.3482309453090251,0.10208802449972577,00101,-0.3482309453090251,
0,W1,5,2,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345778,,-0.26499022750449025,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4090549422066572,0.4090549422066572,-0.26499022750449025,-0.3482309453090251,0.2939597621425522,00101,-0.3482309453090251,
1,W1,5,3,1,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12346078,0.01,-0.2971108357133073,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.40297602590647785,0.09183419548883742,0.2737555473013298,-0.3063394480556003,-0.3645291646478553,0.1360382135984204,00111,-0.3645291646478553,-0.32008502723696025
1,W1,5,3,1,QWOA Johnson,2025-02-24,2026-05-21,12345878,,-0.33760033364993575,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2670274685903597,0.7683637073681335,-0.33760033364993575,-0.3645291646478553,0.08242594584258281,00111,-0.3645291646478553,
1,W1,5,3,1,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.3241696205820396,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.22688708851977868,0.6638391088091029,-0.3241696205820396,-0.3645291646478553,0.1235357596346188,00111,-0.3645291646478553,
1,W1,5,3,1,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345978,,-0.3385840285343753,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.27795760886081344,0.7835526247903997,-0.3385840285343753,-0.3645291646478553,0.07941497290890051,00111,-0.3645291646478553,
1,W1,5,3,1,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345778,,-0.3373769689143585,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2795017776025004,0.7813741506796231,-0.3373769689143585,-0.3645291646478553,0.0831096387069057,00111,-0.3645291646478553,
1,W1,5,3,1,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345878,,-0.3260435010547784,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.24091686351566083,0.7354109241524129,-0.3260435010547784,-0.3645291646478553,0.11780003459058037,10101,-0.3605079153652597,
1,W1,5,3,1,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345878,,-0.33596979484518225,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.30579355744413605,0.8933658028765697,-0.33596979484518225,-0.3645291646478553,0.08741683101042486,00111,-0.3645291646478553,
1,W1,5,3,2,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345878,0.1,-0.26335261236447344,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.6485556217828099,0.14302426057848255,0.4125234627236039,-0.30938111728957207,-0.3645291646478553,0.1553594136868258,00111,-0.3645291646478553,-0.3137727268254937
1,W1,5,3,2,QWOA Johnson,2025-02-24,2026-05-21,12345778,,-0.3362514972494545,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2687962843740035,0.7625893165416456,-0.3362514972494545,-0.3645291646478553,0.08655457348724956,00111,-0.3645291646478553,
1,W1,5,3,2,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345678,,-0.3298649195541692,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.24273804038223318,0.7054461140425343,-0.3298649195541692,-0.3645291646478553,0.10610312749881086,00111,-0.3645291646478553,
1,W1,5,3,2,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345778,,-0.33953443934677774,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.28219415256372415,0.7895803767704738,-0.33953443934677774,-0.3645291646478553,0.07650587855729866,00111,-0.3645291646478553,
1,W1,5,3,2,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345778,,-0.34214873366944326,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.29647419706163386,0.8228749252695877,-0.34214873366944326,-0.3645291646478553,0.06850383486393344,00111,-0.3645291646478553,
1,W1,5,3,2,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345878,,-0.3343642183753153,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2701951398447601,0.7650642261208669,-0.3343642183753153,-0.3645291646478553,0.09233130944291235,00111,-0.3645291646478553,
1,W1,5,3,2,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345678,,-0.3428176460109038,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.27156842167541423,0.9304215328697785,-0.3428176460109038,-0.3645291646478553,0.06645637381986057,01101,-0.35565375215108436,
1,W1,5,3,3,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345878,0.1,-0.2786146211201256,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.6526099044540314,0.15807729934343756,0.4543956608096177,-0.3196586385628958,-0.3645291646478553,0.11837025000433615,00111,-0.3645291646478553,-0.3258572097801989
1,W1,5,3,3,QWOA Johnson,2025-02-24,2026-05-21,12345878,,-0.3344540583647688,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2631107610517512,0.7465016343431868,-0.3344540583647688,-0.3645291646478553,0.09205631993052822,00111,-0.3645291646478553,
1,W1,5,3,3,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12346078,,-0.3391121219892406,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2726858084506479,0.7838139944529812,-0.3391121219892406,-0.3645291646478553,0.07779854171239167,00111,-0.3645291646478553,
1,W1,5,3,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.3393198156462769,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.28001190574443535,0.7887895689800772,-0.3393198156462769,-0.3645291646478553,0.07716281615386142,00111,-0.3645291646478553,
1,W1,5,3,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345678,,-0.35011567128509224,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.32579596229635205,0.9042219606811783,-0.35011567128509224,-0.3645291646478553,0.04411798727591699,00111,-0.3645291646478553,
1,W1,5,3,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.3545661053053469,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3526108266023715,0.966044026632362,-0.3545661053053469,-0.3645291646478553,0.030495738558256828,00111,-0.3645291646478553,
1,W1,5,3,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345978,,-0.35097491033411,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3157285813424256,0.9595101410332263,-0.35097491033411,-0.3645291646478553,0.0414879588381567,10101,-0.3605079153652597,
2,W1,6,2,1,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345978,0.01,-0.2732391959557735,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.36118991185216004,0.18345966585162254,0.18345966585162254,-0.28719344531703267,-0.3482309453090251,0.11213175987684028,001010,-0.3482309453090251,-0.2964279995291357
2,W1,6,2,1,QWOA Johnson,2025-02-24,2026-05-21,12346078,,-0.29093144872342885,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3357334552934752,0.3357334552934752,-0.29093144872342885,-0.3482309453090251,0.12402949862156705,001010,-0.3482309453090251,
2,W1,6,2,1,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345978,,-0.2522716860330036,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.20741724515114404,0.20741724515114404,-0.2522716860330036,-0.3482309453090251,0.20771175185322194,001010,-0.3482309453090251,
2,W1,6,2,1,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345778,,-0.288921737481963,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.31858628064744526,0.31858628064744526,-0.288921737481963,-0.3482309453090251,0.1283796847925883,001010,-0.3482309453090251,
2,W1,6,2,1,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12346078,,-0.27888444806581564,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2750083500580418,0.2750083500580418,-0.27888444806581564,-0.3482309453090251,0.15010622774649726,001010,-0.3482309453090251,
2,W1,6,2,1,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345878,,-0.24064144806546675,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.16139267327137918,0.16139267327137918,-0.24064144806546675,-0.3482309453090251,0.2328863636721627,101000,-0.30516909742419,
2,W1,6,2,1,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345978,,-0.1635479965317432,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.05929371223193763,0.05929371223193763,-0.1635479965317432,-0.3482309453090251,0.3997615145986621,101000,-0.30516909742419,
2,W1,6,2,2,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345778,0.01,-0.3158648040441827,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.4045404897917149,0.2534904745483148,0.2534904745483148,-0.3260071490230211,-0.3482309453090251,0.041440592214273375,001010,-0.3482309453090251,-0.329086103973079
2,W1,6,2,2,QWOA Johnson,2025-02-24,2026-05-21,12345778,,-0.3088314939456826,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.38003651304430003,0.38003651304430003,-0.3088314939456826,-0.3482309453090251,0.0852833705311922,001010,-0.3482309453090251,
2,W1,6,2,2,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345678,,-0.28918896223443646,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2854462548436428,0.2854462548436428,-0.28918896223443646,-0.3482309453090251,0.12780125471826737,001010,-0.3482309453090251,
2,W1,6,2,2,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345878,,-0.3085652785632108,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3632214664148823,0.3632214664148823,-0.3085652785632108,-0.3482309453090251,0.08585961574067673,001010,-0.3482309453090251,
2,W1,6,2,2,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345878,,-0.2894113430432247,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2951929464397599,0.2951929464397599,-0.2894113430432247,-0.3482309453090251,0.1273198930683293,001010,-0.3482309453090251,
2,W1,6,2,2,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.2987782356784281,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3061358615043539,0.3061358615043539,-0.2987782356784281,-0.3482309453090251,0.10704447938383335,001010,-0.3482309453090251,
2,W1,6,2,2,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345678,,-0.23428195201306984,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.27130636299405964,0.27130636299405964,-0.23428195201306984,-0.3482309453090251,0.24665201876280274,001010,-0.3482309453090251,
2,W1,6,2,3,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345778,0.01,-0.31435762632074643,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.41448231112406575,0.2701050328561377,0.2701050328561377,-0.3243487148901386,-0.3482309453090251,0.039785234341046055,001010,-0.3482309453090251,-0.3298508508587722
2,W1,6,2,3,QWOA Johnson,2025-02-24,2026-05-21,12346078,,-0.3140219858144524,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.39385666425058713,0.39385666425058713,-0.3140219858144524,-0.3482309453090251,0.07404812166436937,001010,-0.3482309453090251,
2,W1,6,2,3,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345678,,-0.30599641360497465,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3320850353800061,0.3320850353800061,-0.30599641360497465,-0.3482309453090251,0.09142013636969454,001010,-0.3482309453090251,
2,W1,6,2,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.3015419864835785,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.34926993365753217,0.34926993365753217,-0.3015419864835785,-0.3482309453090251,0.10106211222349211,001010,-0.3482309453090251,
2,W1,6,2,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12346078,,-0.29194704875408095,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.33273676589219564,0.33273676589219564,-0.29194704875408095,-0.3482309453090251,0.1218311483722999,001010,-0.3482309453090251,
2,W1,6,2,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.2924845271568549,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2959194008668084,0.2959194008668084,-0.2924845271568549,-0.3482309453090251,0.12066773192384314,001010,-0.3482309453090251,
2,W1,6,2,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345978,,-0.22888237890462937,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.26381260288490277,0.26381260288490277,-0.22888237890462937,-0.3482309453090251,0.2583398412624286,001010,-0.3482309453090251,
3,W1,6,3,1,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345978,0.01,-0.2801792938368257,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.39263053882011,0.09992565402141951,0.26972710799975547,-0.29060300283180573,-0.3645291646478553,0.10702557721005697,001110,-0.3645291646478553,-0.30882569726803677
3,W1,6,3,1,QWOA Johnson,2025-02-24,2026-05-21,12346078,,-0.3217165475642909,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2546224367128464,0.7115674028494547,-0.3217165475642909,-0.3645291646478553,0.08225780675372657,001110,-0.3645291646478553,
3,W1,6,3,1,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.2616305377298015,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.14106185780749547,0.4173777092911222,-0.2616305377298015,-0.3645291646478553,0.1977037598922786,001110,-0.3645291646478553,
3,W1,6,3,1,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345878,,-0.3279188800368694,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2668891927878954,0.7404160246332745,-0.3279188800368694,-0.3645291646478553,0.07034098641649036,001110,-0.3645291646478553,
3,W1,6,3,1,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345678,,-0.3296982549847798,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2676109945974103,0.7442818214404865,-0.3296982549847798,-0.3645291646478553,0.06692219329945331,001110,-0.3645291646478553,
3,W1,6,3,1,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.31912690034897295,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.2353336959681798,0.6840982791788716,-0.31912690034897295,-0.3645291646478553,0.0872334124211439,001110,-0.3645291646478553,
3,W1,6,3,1,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345878,,-0.2712262963809012,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.17259920269283957,0.5025212024021738,-0.2712262963809012,-0.3645291646478553,0.17926699721465716,101010,-0.3605079153652597,
3,W1,6,3,2,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345878,0.01,-0.3217331966628014,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.4447057191760878,0.1398674618732231,0.3711120967345252,-0.3294290492496956,-0.3645291646478553,0.03701430467598015,001110,-0.3645291646478553,-0.3452643761098928
3,W1,6,3,2,QWOA Johnson,2025-02-24,2026-05-21,12346078,,-0.34058151082686167,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2892932845136978,0.8006482144325722,-0.34058151082686167,-0.3645291646478553,0.04601170436199907,001110,-0.3645291646478553,
3,W1,6,3,2,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.3110502903567856,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.21874758348356368,0.636728749607528,-0.3110502903567856,-0.3645291646478553,0.10275136645478346,001110,-0.3645291646478553,
3,W1,6,3,2,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.33768429271211714,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.281687906768618,0.7811266382563976,-0.33768429271211714,-0.3645291646478553,0.05157825983187108,001110,-0.3645291646478553,
3,W1,6,3,2,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345978,,-0.3319638557618979,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2729042226336333,0.7584275397414196,-0.3319638557618979,-0.3645291646478553,0.06256919262814374,001110,-0.3645291646478553,
3,W1,6,3,2,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.3335361897712702,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2779176471559035,0.7700908902753955,-0.3335361897712702,-0.3645291646478553,0.0595481965782454,001110,-0.3645291646478553,
3,W1,6,3,2,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345978,,-0.30780620282302984,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2643795023774127,0.7902956261033628,-0.30780620282302984,-0.3645291646478553,0.10898437774028832,101010,-0.3605079153652597,
3,W1,6,3,3,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345978,0.1,-0.2749726171690623,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.5962948116942516,0.17194292591605484,0.4653253651574075,-0.3224207914849937,-0.3645291646478553,0.05666936930293698,001110,-0.3645291646478553,-0.3350345293775826
3,W1,6,3,3,QWOA Johnson,2025-02-24,2026-05-21,12346078,,-0.33628852886449134,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.28626090024850115,0.7773911911335666,-0.33628852886449134,-0.3645291646478553,0.05426000368854171,001110,-0.3645291646478553,
3,W1,6,3,3,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.3222884251231732,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2302333419872111,0.6668043436725064,-0.3222884251231732,-0.3645291646478553,0.0811590326789366,001110,-0.3645291646478553,
3,W1,6,3,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.3351921862553009,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.28097804298900514,0.7686166200336542,-0.3351921862553009,-0.3645291646478553,0.05636645605296129,001110,-0.3645291646478553,
3,W1,6,3,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12346078,,-0.33654454611637563,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2895596981882964,0.7948971588863917,-0.33654454611637563,-0.3645291646478553,0.05376810622779987,001110,-0.3645291646478553,
3,W1,6,3,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12346078,,-0.3402565744337968,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.31315317704032336,0.8474419254479892,-0.3402565744337968,-0.3645291646478553,0.046636019268415825,001110,-0.3645291646478553,
3,W1,6,3,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12346078,,-0.3111816497359075,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.26626664763733404,0.7725101048120753,-0.3111816497359075,-0.3645291646478553,0.10249897977162395,101010,-0.3605079153652597,
4,W1,6,4,1,Penalty QAOA transverse mixer,2025-02-24,2026-05-21,12345778,0.01,-0.2706751690214872,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.2527488282000276,0.08095497048368112,0.20019822852976632,-0.28862577015293184,-0.33826425243008607,0.09320419214172442,101110,-0.33826425243008607,-0.2849076790587711
4,W1,6,4,1,QWOA Johnson,2025-02-24,2026-05-21,12345778,,-0.2858099736429323,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.29751127613362427,0.7654536310504323,-0.2858099736429323,-0.33826425243008607,0.09162804823897881,101110,-0.33826425243008607,
4,W1,6,4,1,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12346078,,-0.2357315756415081,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.18620743427213512,0.5391314724416179,-0.2357315756415081,-0.33826425243008607,0.17910586652001179,101110,-0.33826425243008607,
4,W1,6,4,1,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345778,,-0.2909136512748358,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.3114360145998682,0.7960722708207507,-0.2909136512748358,-0.33826425243008607,0.08271285521631203,101110,-0.33826425243008607,
4,W1,6,4,1,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345878,,-0.29264098399307,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.3150887714491361,0.8125939565560436,-0.29264098399307,-0.33826425243008607,0.07969552032408417,101110,-0.33826425243008607,
